"siteID","date","dayMax","dayMin","dayMean","GDD","dayOfYear","year","AGDD"
"ABBY","2016-08-18",134.05874,46.18238,90.12056,40,231,"2016",1726
"BART","2016-08-19",82.00346,57.51698,69.76022,20,232,"2016",1619
"HARV","2016-08-19",81.78548,64.49216,73.13882,23,232,"2016",1798
"SERC","2016-08-19",86.50904,68.16812,77.33858,27,232,"2016",2705
"UNDE","2016-08-19",75.59366,63.51188,69.55277,20,232,"2016",1527
"UKFS","2016-08-19",88.8548,69.92906,79.39193,29,232,"2016",3224
"ORNL","2016-08-19",77.36522,69.99836,73.68179,24,232,"2016",2708
"ABBY","2016-08-19",134.05946,53.93264,93.99605,44,232,"2016",1770
"BART","2016-08-20",80.42414,50.59058,65.50736,16,233,"2016",1635
"HARV","2016-08-20",83.18138,59.42282,71.3021,21,233,"2016",1819
"SERC","2016-08-20",86.56268,65.62346,76.09307,26,233,"2016",2731
"UNDE","2016-08-20",66.15698,55.63922,60.8981,11,233,"2016",1538
"UKFS","2016-08-20",82.38812,63.6215,73.00481,23,233,"2016",3247
"ORNL","2016-08-20",83.59376,69.2114,76.40258,26,233,"2016",2734
"ABBY","2016-08-20",134.05946,48.28532,91.17239,41,233,"2016",1811
"BART","2016-08-21",79.87946,57.66656,68.77301,19,234,"2016",1654
"HARV","2016-08-21",80.48786,64.09616,72.29201,22,234,"2016",1841
"SERC","2016-08-21",87.26936,66.22592,76.74764,27,234,"2016",2758
"UNDE","2016-08-21",62.00078,51.96038,56.98058,7,234,"2016",1545
"UKFS","2016-08-21",83.53202,55.7168,69.62441,20,234,"2016",3267
"ORNL","2016-08-21",81.67586,71.42594,76.5509,27,234,"2016",2761
"ABBY","2016-08-21",134.05946,42.44432,88.25189,38,234,"2016",1849
"BART","2016-08-22",70.42514,58.05392,64.23953,14,235,"2016",1668
"HARV","2016-08-22",73.62032,59.41022,66.51527,17,235,"2016",1858
"SERC","2016-08-22",82.10462,60.6056,71.35511,21,235,"2016",2779
"UNDE","2016-08-22",74.02316,49.61714,61.82015,12,235,"2016",1557
"UKFS","2016-08-22",83.05214,57.1964,70.12427,20,235,"2016",3287
"ORNL","2016-08-22",83.02478,61.86002,72.4424,22,235,"2016",2783
"ABBY","2016-08-22",132.25514,37.6376,84.94637,35,235,"2016",1884
"BART","2016-08-23",77.65358,47.5763,62.61494,13,236,"2016",1681
"HARV","2016-08-23",75.59312,48.44948,62.0213,12,236,"2016",1870
"SERC","2016-08-23",79.3373,56.13026,67.73378,18,236,"2016",2797
"UNDE","2016-08-23",78.7334,60.87074,69.80207,20,236,"2016",1577
"UKFS","2016-08-23",86.0504,65.95898,76.00469,26,236,"2016",3313
"ORNL","2016-08-23",86.7767,63.83174,75.30422,25,236,"2016",2808
"ABBY","2016-08-23",133.48202,35.9582,84.72011,35,236,"2016",1919
"BART","2016-08-24",87.38258,54.68378,71.03318,21,237,"2016",1702
"HARV","2016-08-24",81.3425,56.98112,69.16181,19,237,"2016",1889
"SERC","2016-08-24",82.73822,58.47584,70.60703,21,237,"2016",2818
"UNDE","2016-08-24",72.7232,65.69942,69.21131,19,237,"2016",1596
"UKFS","2016-08-24",88.19402,66.40754,77.30078,27,237,"2016",3340
"ORNL","2016-08-24",89.74814,68.20862,78.97838,29,237,"2016",2837
"ABBY","2016-08-24",134.05928,41.54054,87.79991,38,237,"2016",1957
"BART","2016-08-25",83.71166,57.7067,70.70918,21,238,"2016",1723
"HARV","2016-08-25",71.09042,61.97378,66.5321,17,238,"2016",1906
"SERC","2016-08-25",86.06876,62.66534,74.36705,24,238,"2016",2842
"UNDE","2016-08-25",72.52322,55.58234,64.05278,14,238,"2016",1610
"UKFS","2016-08-25",86.44802,68.80982,77.62892,28,238,"2016",3368
"ORNL","2016-08-25",91.00544,71.17088,81.08816,31,238,"2016",2868
"ABBY","2016-08-25",134.06,43.07018,88.56509,39,238,"2016",1996
"HARV","2016-08-26",84.43616,68.37782,76.40699,26,239,"2016",1932
"SERC","2016-08-26",91.7717,69.74816,80.75993,31,239,"2016",2873
"UNDE","2016-08-26",67.13762,52.99772,60.06767,10,239,"2016",1620
"UKFS","2016-08-26",82.73336,66.66098,74.69717,25,239,"2016",3393
"ORNL","2016-08-26",93.60986,70.85318,82.23152,32,239,"2016",2900
"ABBY","2016-08-26",134.05982,45.40046,89.73014,40,239,"2016",2036
"HARV","2016-08-27",83.43068,61.79558,72.61313,23,240,"2016",1955
"SERC","2016-08-27",87.99116,68.55656,78.27386,28,240,"2016",2901
"UKFS","2016-08-27",87.31724,65.83856,76.5779,27,240,"2016",3420
"ORNL","2016-08-27",95.37998,72.02408,83.70203,34,240,"2016",2934
"ABBY","2016-08-27",134.05982,45.518,89.78891,40,240,"2016",2076
"HARV","2016-08-28",76.24598,58.955,67.60049,18,241,"2016",1973
"SERC","2016-08-28",86.44784,66.21296,76.3304,26,241,"2016",2927
"UKFS","2016-08-28",88.65554,69.88892,79.27223,29,241,"2016",3449
"ORNL","2016-08-28",94.10288,70.24982,82.17635,32,241,"2016",2966
"ABBY","2016-08-28",134.05424,38.82398,86.43911,36,241,"2016",2112
"BART","2016-08-29",74.8697,63.19526,69.03248,19,242,"2016",1742
"HARV","2016-08-29",83.9696,65.1128,74.5412,25,242,"2016",1998
"SERC","2016-08-29",89.32244,63.83354,76.57799,27,242,"2016",2954
"UKFS","2016-08-29",90.27554,69.2132,79.74437,30,242,"2016",3479
"ORNL","2016-08-29",92.36408,69.56042,80.96225,31,242,"2016",2997
"ABBY","2016-08-29",134.05946,41.05724,87.55835,38,242,"2016",2150
"BART","2016-08-30",78.5849,50.96156,64.77323,15,243,"2016",1757
"HARV","2016-08-30",80.19824,53.1203,66.65927,17,243,"2016",2015
"SERC","2016-08-30",86.01548,64.355,75.18524,25,243,"2016",2979
"UKFS","2016-08-30",87.55034,69.3878,78.46907,28,243,"2016",3507
"ORNL","2016-08-30",93.80156,71.0771,82.43933,32,243,"2016",3029
"ABBY","2016-08-30",134.05928,46.1039,90.08159,40,243,"2016",2190
"BART","2016-08-31",77.43326,55.65182,66.54254,17,244,"2016",1774
"HARV","2016-08-31",73.7456,59.27288,66.50924,17,244,"2016",2032
"SERC","2016-08-31",86.78372,62.51468,74.6492,25,244,"2016",3004
"UKFS","2016-08-31",82.55552,68.01152,75.28352,25,244,"2016",3532
"ORNL","2016-08-31",93.893,70.12778,82.01039,32,244,"2016",3061
"ABBY","2016-08-31",126.37112,40.48898,83.43005,33,244,"2016",2223
"BART","2016-09-01",76.22474,57.5249,66.87482,17,245,"2016",1791
"HARV","2016-09-01",73.71932,63.8132,68.76626,19,245,"2016",2051
"SERC","2016-09-01",80.6954,66.75134,73.72337,24,245,"2016",3028
"UKFS","2016-09-01",80.11796,60.0755,70.09673,20,245,"2016",3552
"ORNL","2016-09-01",88.16864,69.59642,78.88253,29,245,"2016",3090
"ABBY","2016-09-01",125.89484,51.69686,88.79585,39,245,"2016",2262
"BART","2016-09-02",72.04604,51.10988,61.57796,12,246,"2016",1803
"HARV","2016-09-02",75.49754,55.70528,65.60141,16,246,"2016",2067
"SERC","2016-09-02",77.48186,60.77336,69.12761,19,246,"2016",3047
"UKFS","2016-09-02",76.97768,59.28584,68.13176,18,246,"2016",3570
"ORNL","2016-09-02",84.2288,67.40492,75.81686,26,246,"2016",3116
"ABBY","2016-09-02",124.5227,52.30004,88.41137,38,246,"2016",2300
"BART","2016-09-03",77.83196,44.93426,61.38311,11,247,"2016",1814
"HARV","2016-09-03",71.47976,51.33326,61.40651,11,247,"2016",2078
"SERC","2016-09-03",76.9838,60.89018,68.93699,19,247,"2016",3066
"UKFS","2016-09-03",79.23488,58.8929,69.06389,19,247,"2016",3589
"ORNL","2016-09-03",86.21528,63.1751,74.69519,25,247,"2016",3141
"ABBY","2016-09-03",119.65424,38.7257,79.18997,29,247,"2016",2329
"BART","2016-09-04",77.52182,47.46686,62.49434,12,248,"2016",1826
"HARV","2016-09-04",76.69454,52.73114,64.71284,15,248,"2016",2093
"SERC","2016-09-04",76.6481,59.63828,68.14319,18,248,"2016",3084
"UKFS","2016-09-04",82.6952,62.03264,72.36392,22,248,"2016",3611
"ORNL","2016-09-04",89.82032,64.33376,77.07704,27,248,"2016",3168
"ABBY","2016-09-04",122.66384,41.06966,81.86675,32,248,"2016",2361
"BART","2016-09-05",77.81468,48.14114,62.97791,13,249,"2016",1839
"HARV","2016-09-05",74.49224,51.34784,62.92004,13,249,"2016",2106
"SERC","2016-09-05",80.3813,55.57982,67.98056,18,249,"2016",3102
"UKFS","2016-09-05",88.95272,68.73962,78.84617,29,249,"2016",3640
"ORNL","2016-09-05",91.68314,64.04234,77.86274,28,249,"2016",3196
"ABBY","2016-09-05",124.60568,47.44238,86.02403,36,249,"2016",2397
"BART","2016-09-06",78.81008,54.33386,66.57197,17,250,"2016",1856
"HARV","2016-09-06",69.35918,58.28972,63.82445,14,250,"2016",2120
"SERC","2016-09-06",89.26772,61.3229,75.29531,25,250,"2016",3127
"UKFS","2016-09-06",90.81284,73.93388,82.37336,32,250,"2016",3672
"ORNL","2016-09-06",94.38512,65.1227,79.75391,30,250,"2016",3226
"ABBY","2016-09-06",122.83142,49.50554,86.16848,36,250,"2016",2433
"BART","2016-09-07",79.94372,59.63396,69.78884,20,251,"2016",1876
"HARV","2016-09-07",72.18968,64.79456,68.49212,18,251,"2016",2138
"SERC","2016-09-07",86.37332,61.53296,73.95314,24,251,"2016",3151
"UKFS","2016-09-07",88.47716,75.67034,82.07375,32,251,"2016",3704
"ORNL","2016-09-07",95.20808,67.30574,81.25691,31,251,"2016",3257
"ABBY","2016-09-07",118.78088,54.43412,86.6075,37,251,"2016",2470
"BART","2016-09-08",81.46382,59.61362,70.53872,21,252,"2016",1897
"HARV","2016-09-08",77.468,63.77072,70.61936,21,252,"2016",2159
"SERC","2016-09-08",92.91848,69.45026,81.18437,31,252,"2016",3182
"UKFS","2016-09-08",86.41958,72.02552,79.22255,29,252,"2016",3733
"ORNL","2016-09-08",93.11216,67.70228,80.40722,30,252,"2016",3287
"ABBY","2016-09-08",124.70792,46.99454,85.85123,36,252,"2016",2506
"BART","2016-09-09",84.2828,64.03478,74.15879,24,253,"2016",1921
"HARV","2016-09-09",82.013,68.87858,75.44579,25,253,"2016",2184
"SERC","2016-09-09",93.82802,72.65192,83.23997,33,253,"2016",3215
"UKFS","2016-09-09",85.0199,68.5787,76.7993,27,253,"2016",3760
"ORNL","2016-09-09",94.45658,68.5175,81.48704,31,253,"2016",3318
"ABBY","2016-09-09",134.02526,37.076,85.55063,36,253,"2016",2542
"BART","2016-09-10",77.42444,54.45626,65.94035,16,254,"2016",1937
"HARV","2016-09-10",76.59698,63.65894,70.12796,20,254,"2016",2204
"SERC","2016-09-10",88.7585,70.03382,79.39616,29,254,"2016",3244
"UKFS","2016-09-10",81.7025,54.38282,68.04266,18,254,"2016",3778
"ORNL","2016-09-10",93.47648,68.02088,80.74868,31,254,"2016",3349
"ABBY","2016-09-10",134.05928,39.41204,86.73566,37,254,"2016",2579
"BART","2016-09-11",72.51854,57.3998,64.95917,15,255,"2016",1952
"HARV","2016-09-11",73.55948,60.22994,66.89471,17,255,"2016",2221
"SERC","2016-09-11",82.77422,68.97956,75.87689,26,255,"2016",3270
"UKFS","2016-09-11",76.7246,53.07908,64.90184,15,255,"2016",3793
"ORNL","2016-09-11",86.82134,68.15264,77.48699,27,255,"2016",3376
"ABBY","2016-09-11",133.15514,42.76526,87.9602,38,255,"2016",2617
"BART","2016-09-12",73.53032,43.24388,58.3871,8,256,"2016",1960
"HARV","2016-09-12",64.77674,58.80974,61.79324,12,256,"2016",2233
"SERC","2016-09-12",80.57354,56.06942,68.32148,18,256,"2016",3288
"UKFS","2016-09-12",83.4116,60.4481,71.92985,22,256,"2016",3815
"ORNL","2016-09-12",91.69664,61.25594,76.47629,26,256,"2016",3402
"ABBY","2016-09-12",128.7878,33.37772,81.08276,31,256,"2016",2648
"BART","2016-09-13",79.19384,45.15512,62.17448,12,257,"2016",1972
"SERC","2016-09-13",82.28138,56.12,69.20069,19,257,"2016",3307
"UKFS","2016-09-13",80.87792,66.1091,73.49351,23,257,"2016",3838
"ORNL","2016-09-13",93.74018,69.4175,81.57884,32,257,"2016",3434
"ABBY","2016-09-13",129.9632,33.18962,81.57641,32,257,"2016",2680
"BART","2016-09-14",78.9701,52.43972,65.70491,16,258,"2016",1988
"SERC","2016-09-14",87.44882,59.9864,73.71761,24,258,"2016",3331
"UNDE","2016-09-14",62.19716,59.67014,60.93365,11,258,"2016",1631
"UKFS","2016-09-14",76.4357,63.50486,69.97028,20,258,"2016",3858
"ORNL","2016-09-14",90.86036,67.46594,79.16315,29,258,"2016",3463
"ABBY","2016-09-14",134.04254,34.44998,84.24626,34,258,"2016",2714
"BART","2016-09-15",69.64502,41.85428,55.74965,6,259,"2016",1994
"HARV","2016-09-15",67.17542,54.2624,60.71891,11,259,"2016",2244
"SERC","2016-09-15",80.1797,64.09688,72.13829,22,259,"2016",3353
"UKFS","2016-09-15",84.27236,65.6294,74.95088,25,259,"2016",3883
"ORNL","2016-09-15",93.55658,71.14586,82.35122,32,259,"2016",3495
"ABBY","2016-09-15",132.67076,35.24504,83.9579,34,259,"2016",2748
"BART","2016-09-16",72.80834,38.03414,55.42124,5,260,"2016",1999
"HARV","2016-09-16",69.93338,47.1002,58.51679,9,260,"2016",2253
"SERC","2016-09-16",75.04772,56.435,65.74136,16,260,"2016",3369
"UKFS","2016-09-16",81.33404,62.23352,71.78378,22,260,"2016",3905
"ORNL","2016-09-16",93.08588,70.00808,81.54698,32,260,"2016",3527
"ABBY","2016-09-16",134.05856,37.79276,85.92566,36,260,"2016",2784
"BART","2016-09-17",74.70248,42.34838,58.52543,9,261,"2016",2008
"HARV","2016-09-17",71.76218,47.9057,59.83394,10,261,"2016",2263
"SERC","2016-09-17",77.96552,59.45936,68.71244,19,261,"2016",3388
"UKFS","2016-09-17",81.56192,62.53196,72.04694,22,261,"2016",3927
"ORNL","2016-09-17",89.35916,68.51318,78.93617,29,261,"2016",3556
"ABBY","2016-09-17",134.05856,46.08518,90.07187,40,261,"2016",2824
"BART","2016-09-18",78.86768,60.92438,69.89603,20,262,"2016",2028
"HARV","2016-09-18",71.70026,62.45024,67.07525,17,262,"2016",2280
"SERC","2016-09-18",83.98022,65.39522,74.68772,25,262,"2016",3413
"UKFS","2016-09-18",82.69574,60.9557,71.82572,22,262,"2016",3949
"ORNL","2016-09-18",83.15222,65.6735,74.41286,24,262,"2016",3580
"ABBY","2016-09-18",125.92832,56.09444,91.01138,41,262,"2016",2865
"BART","2016-09-19",69.9728,61.07612,65.52446,16,263,"2016",2044
"HARV","2016-09-19",70.37438,63.75416,67.06427,17,263,"2016",2297
"SERC","2016-09-19",77.80154,66.58826,72.1949,22,263,"2016",3435
"UKFS","2016-09-19",89.7386,65.40476,77.57168,28,263,"2016",3977
"ORNL","2016-09-19",83.25158,64.35662,73.8041,24,263,"2016",3604
"ABBY","2016-09-19",128.98706,38.7086,83.84783,34,263,"2016",2899
"BART","2016-09-20",83.60978,58.72172,71.16575,21,264,"2016",2065
"HARV","2016-09-20",74.68862,63.64004,69.16433,19,264,"2016",2316
"SERC","2016-09-20",75.57728,65.36174,70.46951,20,264,"2016",3455
"UNDE","2016-09-20",67.56206,60.51146,64.03676,14,264,"2016",1645
"UKFS","2016-09-20",90.6071,71.10338,80.85524,31,264,"2016",4008
"ORNL","2016-09-20",86.99054,64.61258,75.80156,26,264,"2016",3630
"ABBY","2016-09-20",128.75018,35.48984,82.12001,32,264,"2016",2931
"BART","2016-09-21",78.25082,52.69316,65.47199,15,265,"2016",2080
"HARV","2016-09-21",71.93354,58.63442,65.28398,15,265,"2016",2331
"SERC","2016-09-21",79.0268,64.65722,71.84201,22,265,"2016",3477
"UNDE","2016-09-21",67.73954,54.6269,61.18322,11,265,"2016",1656
"UKFS","2016-09-21",88.9034,72.71924,80.81132,31,265,"2016",4039
"ORNL","2016-09-21",89.21912,65.16302,77.19107,27,265,"2016",3657
"ABBY","2016-09-21",127.06412,32.12276,79.59344,30,265,"2016",2961
"BART","2016-09-22",82.20182,50.52884,66.36533,16,266,"2016",2096
"HARV","2016-09-22",78.33704,54.4406,66.38882,16,266,"2016",2347
"SERC","2016-09-22",82.32152,59.94338,71.13245,21,266,"2016",3498
"UNDE","2016-09-22",63.9266,54.15062,59.03861,9,266,"2016",1665
"UKFS","2016-09-22",87.38348,67.39016,77.38682,27,266,"2016",4066
"ORNL","2016-09-22",90.67136,66.41906,78.54521,29,266,"2016",3686
"ABBY","2016-09-22",117.78656,33.14408,75.46532,25,266,"2016",2986
"BART","2016-09-23",70.97144,53.75732,62.36438,12,267,"2016",2108
"HARV","2016-09-23",72.83822,59.22158,66.0299,16,267,"2016",2363
"SERC","2016-09-23",84.04466,56.91956,70.48211,20,267,"2016",3518
"UNDE","2016-09-23",63.41648,48.8651,56.14079,6,267,"2016",1671
"UKFS","2016-09-23",86.98982,64.5503,75.77006,26,267,"2016",4092
"ORNL","2016-09-23",89.66336,64.81436,77.23886,27,267,"2016",3713
"ABBY","2016-09-23",115.49444,40.29224,77.89334,28,267,"2016",3014
"BART","2016-09-24",59.88128,37.83812,48.8597,0,268,"2016",2108
"HARV","2016-09-24",63.40028,47.246,55.32314,5,268,"2016",2368
"SERC","2016-09-24",74.9561,63.29084,69.12347,19,268,"2016",3537
"UNDE","2016-09-24",66.99704,51.72296,59.36,9,268,"2016",1680
"UKFS","2016-09-24",87.80612,67.77536,77.79074,28,268,"2016",4120
"ORNL","2016-09-24",92.29424,64.89968,78.59696,29,268,"2016",3742
"ABBY","2016-09-24",122.2088,38.79194,80.50037,31,268,"2016",3045
"BART","2016-09-25",58.1297,42.53144,50.33057,0,269,"2016",2108
"HARV","2016-09-25",59.39798,38.75576,49.07687,0,269,"2016",2368
"SERC","2016-09-25",69.68804,50.34794,60.01799,10,269,"2016",3547
"UNDE","2016-09-25",65.6474,55.95206,60.79973,11,269,"2016",1691
"UKFS","2016-09-25",82.66856,56.93126,69.79991,20,269,"2016",4140
"ORNL","2016-09-25",93.07562,67.51166,80.29364,30,269,"2016",3772
"ABBY","2016-09-25",134.04956,37.31864,85.6841,36,269,"2016",3081
"BART","2016-09-26",64.20506,30.11126,47.15816,0,270,"2016",2108
"HARV","2016-09-26",62.94398,37.49072,50.21735,0,270,"2016",2368
"SERC","2016-09-26",68.03708,48.94574,58.49141,8,270,"2016",3555
"UNDE","2016-09-26",62.23748,46.63544,54.43646,4,270,"2016",1695
"UKFS","2016-09-26",72.61772,49.13204,60.87488,11,270,"2016",4151
"ORNL","2016-09-26",84.26912,69.36188,76.8155,27,270,"2016",3799
"ABBY","2016-09-26",134.05946,46.02146,90.04046,40,270,"2016",3121
"BART","2016-09-27",71.85848,46.94594,59.40221,9,271,"2016",2117
"HARV","2016-09-27",66.03764,52.13696,59.0873,9,271,"2016",2377
"SERC","2016-09-27",72.68036,59.52272,66.10154,16,271,"2016",3571
"UNDE","2016-09-27",47.7824,45.2372,46.5098,0,271,"2016",1695
"UKFS","2016-09-27",80.06756,52.63466,66.35111,16,271,"2016",4167
"ORNL","2016-09-27",81.76442,59.8271,70.79576,21,271,"2016",3820
"ABBY","2016-09-27",134.05946,48.4322,91.24583,41,271,"2016",3162
"BART","2016-09-28",57.79382,46.73246,52.26314,2,272,"2016",2119
"HARV","2016-09-28",62.17016,49.86518,56.01767,6,272,"2016",2383
"SERC","2016-09-28",69.85688,56.31008,63.08348,13,272,"2016",3584
"UNDE","2016-09-28",56.76926,46.46804,51.61865,2,272,"2016",1697
"UKFS","2016-09-28",79.42172,55.60466,67.51319,18,272,"2016",4185
"ORNL","2016-09-28",81.8348,53.92022,67.87751,18,272,"2016",3838
"ABBY","2016-09-28",125.59838,38.8769,82.23764,32,272,"2016",3194
"BART","2016-09-29",63.99338,40.33922,52.1663,2,273,"2016",2121
"HARV","2016-09-29",59.65862,46.45814,53.05838,3,273,"2016",2386
"SERC","2016-09-29",68.50454,62.65544,65.57999,16,273,"2016",3600
"UNDE","2016-09-29",59.12384,44.96162,52.04273,2,273,"2016",1699
"UKFS","2016-09-29",70.77938,48.14006,59.45972,9,273,"2016",4194
"ORNL","2016-09-29",75.47558,55.43222,65.4539,15,273,"2016",3853
"ABBY","2016-09-29",131.74214,38.14574,84.94394,35,273,"2016",3229
"BART","2016-09-30",60.23426,36.30272,48.26849,0,274,"2016",2121
"HARV","2016-09-30",54.4316,47.04098,50.73629,1,274,"2016",2387
"SERC","2016-09-30",65.19974,59.34056,62.27015,12,274,"2016",3612
"UNDE","2016-09-30",65.54192,47.79914,56.67053,7,274,"2016",1706
"UKFS","2016-09-30",73.1705,49.99028,61.58039,12,274,"2016",4206
"ORNL","2016-09-30",70.6073,46.74128,58.67429,9,274,"2016",3862
"ABBY","2016-09-30",120.6689,30.5861,75.6275,26,274,"2016",3255
"BART","2016-10-01",59.28026,43.19366,51.23696,1,275,"2016",2122
"HARV","2016-10-01",51.54044,47.1758,49.35812,0,275,"2016",2387
"UNDE","2016-10-01",64.0814,48.04106,56.06123,6,275,"2016",1712
"UKFS","2016-10-01",70.51496,52.19402,61.35449,11,275,"2016",4217
"ORNL","2016-10-01",72.7115,50.46008,61.58579,12,275,"2016",3874
"ABBY","2016-10-01",123.36188,45.6539,84.50789,35,275,"2016",3290
"BART","2016-10-02",57.3053,47.34248,52.32389,2,276,"2016",2124
"HARV","2016-10-02",53.33396,47.79392,50.56394,1,276,"2016",2388
"UNDE","2016-10-02",65.32538,44.80988,55.06763,5,276,"2016",1717
"UKFS","2016-10-02",74.84252,52.39472,63.61862,14,276,"2016",4231
"ORNL","2016-10-02",74.78726,56.55722,65.67224,16,276,"2016",3890
"ABBY","2016-10-02",112.33256,44.15108,78.24182,28,276,"2016",3318
"BART","2016-10-03",66.6995,42.5093,54.6044,5,277,"2016",2129
"HARV","2016-10-03",67.85276,51.86552,59.85914,10,277,"2016",2398
"UNDE","2016-10-03",66.74666,41.38178,54.06422,4,277,"2016",1721
"UKFS","2016-10-03",79.31858,55.13954,67.22906,17,277,"2016",4248
"ORNL","2016-10-03",79.8872,55.59602,67.74161,18,277,"2016",3908
"ABBY","2016-10-03",113.78336,43.37006,78.57671,29,277,"2016",3347
"BART","2016-10-04",56.06744,55.60286,55.83515,6,278,"2016",2135
"HARV","2016-10-04",58.67438,49.67636,54.17537,4,278,"2016",2402
"UNDE","2016-10-04",65.61428,50.9909,58.30259,8,278,"2016",1729
"UKFS","2016-10-04",76.40024,62.03732,69.21878,19,278,"2016",4267
"ORNL","2016-10-04",84.54452,61.30994,72.92723,23,278,"2016",3931
"ABBY","2016-10-04",110.86232,47.6258,79.24406,29,278,"2016",3376
"HARV","2016-10-05",62.4002,39.85826,51.12923,1,279,"2016",2403
"UNDE","2016-10-05",63.0707,56.34572,59.70821,10,279,"2016",1739
"UKFS","2016-10-05",73.91894,58.54298,66.23096,16,279,"2016",4283
"ORNL","2016-10-05",84.55982,60.30194,72.43088,22,279,"2016",3953
"ABBY","2016-10-05",112.26146,48.6581,80.45978,30,279,"2016",3406
"HARV","2016-10-06",67.60058,41.59994,54.60026,5,280,"2016",2408
"UNDE","2016-10-06",66.1523,45.38138,55.76684,6,280,"2016",1745
"UKFS","2016-10-06",75.0587,63.62456,69.34163,19,280,"2016",4302
"ORNL","2016-10-06",82.86422,58.56134,70.71278,21,280,"2016",3974
"ABBY","2016-10-06",114.28466,49.39826,81.84146,32,280,"2016",3438
"HARV","2016-10-07",69.46646,45.41306,57.43976,7,281,"2016",2415
"UNDE","2016-10-07",62.32118,38.3612,50.34119,0,281,"2016",1745
"UKFS","2016-10-07",71.87738,41.75996,56.81867,7,281,"2016",4309
"ORNL","2016-10-07",85.74548,57.47864,71.61206,22,281,"2016",3996
"ABBY","2016-10-07",112.31636,49.20962,80.76299,31,281,"2016",3469
"HARV","2016-10-08",63.27716,47.66216,55.46966,5,282,"2016",2420
"UNDE","2016-10-08",49.38098,36.35042,42.8657,0,282,"2016",1745
"UKFS","2016-10-08",69.8999,42.97118,56.43554,6,282,"2016",4315
"ORNL","2016-10-08",76.00712,64.1174,70.06226,20,282,"2016",4016
"ABBY","2016-10-08",122.32904,51.35792,86.84348,37,282,"2016",3506
"HARV","2016-10-09",60.93068,47.75774,54.34421,4,283,"2016",2424
"UNDE","2016-10-09",50.73494,30.1127,40.42382,0,283,"2016",1745
"UKFS","2016-10-09",70.8926,46.51124,58.70192,9,283,"2016",4324
"ORNL","2016-10-09",72.82922,50.34056,61.58489,12,283,"2016",4028
"ABBY","2016-10-09",124.52558,52.49066,88.50812,39,283,"2016",3545
