"siteID","date","dayMax","dayMin","dayMean","GDD","AGDD","dayOfYear","year","monthDay"
"ABBY","2017-05-11",73.64156,45.07322,59.35739,9,103,131,"2017","2017-05-11"
"TOOL","2017-05-11",24.8324,9.43916,17.13578,0,0,131,"2017","2017-05-11"
"BART","2017-05-12",68.99378,40.66016,54.82697,5,73,132,"2017","2017-05-12"
"HARV","2017-05-12",64.62284,36.71204,50.66744,1,210,132,"2017","2017-05-12"
"SERC","2017-05-12",57.70976,48.9614,53.33558,3,487,132,"2017","2017-05-12"
"UNDE","2017-05-12",69.80792,31.54226,50.67509,1,40,132,"2017","2017-05-12"
"UKFS","2017-05-12",76.0793,53.36204,64.72067,15,760,132,"2017","2017-05-12"
"ORNL","2017-05-12",76.76006,60.84086,68.80046,19,1092,132,"2017","2017-05-12"
"CLBJ","2017-05-12",82.41746,57.5753,69.99638,20,1253,132,"2017","2017-05-12"
"ABBY","2017-05-12",55.49288,38.9624,47.22764,0,103,132,"2017","2017-05-12"
"TOOL","2017-05-12",40.35884,19.30352,29.83118,0,0,132,"2017","2017-05-12"
"BART","2017-05-13",63.43304,39.75458,51.59381,2,75,133,"2017","2017-05-13"
"HARV","2017-05-13",55.66964,40.90496,48.2873,0,210,133,"2017","2017-05-13"
"SERC","2017-05-13",56.08292,47.67386,51.87839,2,489,133,"2017","2017-05-13"
"UNDE","2017-05-13",68.86778,42.56978,55.71878,6,46,133,"2017","2017-05-13"
"UKFS","2017-05-13",79.29266,52.23596,65.76431,16,776,133,"2017","2017-05-13"
"ORNL","2017-05-13",73.373,57.43454,65.40377,15,1107,133,"2017","2017-05-13"
"CLBJ","2017-05-13",83.77574,46.83038,65.30306,15,1268,133,"2017","2017-05-13"
"ABBY","2017-05-13",49.9433,38.83352,44.38841,0,103,133,"2017","2017-05-13"
"TOOL","2017-05-13",39.54218,24.34838,31.94528,0,0,133,"2017","2017-05-13"
"BART","2017-05-14",51.91448,31.49078,41.70263,0,75,134,"2017","2017-05-14"
"HARV","2017-05-14",47.78564,34.16972,40.97768,0,210,134,"2017","2017-05-14"
"SERC","2017-05-14",77.85122,44.07548,60.96335,11,500,134,"2017","2017-05-14"
"UNDE","2017-05-14",71.82446,40.00838,55.91642,6,52,134,"2017","2017-05-14"
"UKFS","2017-05-14",83.08958,57.38018,70.23488,20,796,134,"2017","2017-05-14"
"ORNL","2017-05-14",83.36588,49.90604,66.63596,17,1124,134,"2017","2017-05-14"
"CLBJ","2017-05-14",92.22476,50.33174,71.27825,21,1289,134,"2017","2017-05-14"
"ABBY","2017-05-14",57.92558,40.27802,49.1018,0,103,134,"2017","2017-05-14"
"TOOL","2017-05-14",30.40304,20.82254,25.61279,0,0,134,"2017","2017-05-14"
"BART","2017-05-15",54.29696,39.35516,46.82606,0,75,135,"2017","2017-05-15"
"HARV","2017-05-15",59.35802,42.4868,50.92241,1,211,135,"2017","2017-05-15"
"SERC","2017-05-15",74.36732,50.89154,62.62943,13,513,135,"2017","2017-05-15"
"UNDE","2017-05-15",68.13248,42.2546,55.19354,5,57,135,"2017","2017-05-15"
"UKFS","2017-05-15",88.0421,62.06162,75.05186,25,821,135,"2017","2017-05-15"
"ORNL","2017-05-15",86.60606,57.22682,71.91644,22,1146,135,"2017","2017-05-15"
"CLBJ","2017-05-15",92.59898,61.4489,77.02394,27,1316,135,"2017","2017-05-15"
"ABBY","2017-05-15",59.3276,37.31306,48.32033,0,103,135,"2017","2017-05-15"
"TOOL","2017-05-15",43.13246,28.33556,35.73401,0,0,135,"2017","2017-05-15"
"BART","2017-05-16",71.9843,42.8297,57.407,7,82,136,"2017","2017-05-16"
"HARV","2017-05-16",81.4487,42.20924,61.82897,12,223,136,"2017","2017-05-16"
"SERC","2017-05-16",74.99966,48.15752,61.57859,12,525,136,"2017","2017-05-16"
"UNDE","2017-05-16",70.51856,47.56892,59.04374,9,66,136,"2017","2017-05-16"
"UKFS","2017-05-16",86.10692,66.80804,76.45748,26,847,136,"2017","2017-05-16"
"ORNL","2017-05-16",89.3912,60.51434,74.95277,25,1171,136,"2017","2017-05-16"
"CLBJ","2017-05-16",84.8993,65.16122,75.03026,25,1341,136,"2017","2017-05-16"
"ABBY","2017-05-16",56.68808,39.056,47.87204,0,103,136,"2017","2017-05-16"
"TOOL","2017-05-16",48.48458,32.11196,40.29827,0,0,136,"2017","2017-05-16"
"BART","2017-05-17",87.29834,46.0625,66.68042,17,99,137,"2017","2017-05-17"
"HARV","2017-05-17",93.09092,49.17668,71.1338,21,244,137,"2017","2017-05-17"
"SERC","2017-05-17",85.8902,55.41638,70.65329,21,546,137,"2017","2017-05-17"
"UNDE","2017-05-17",70.04984,57.23852,63.64418,14,80,137,"2017","2017-05-17"
"UKFS","2017-05-17",79.74158,65.08796,72.41477,22,869,137,"2017","2017-05-17"
"ORNL","2017-05-17",88.44638,68.50616,78.47627,28,1199,137,"2017","2017-05-17"
"CLBJ","2017-05-17",87.47294,61.69442,74.58368,25,1366,137,"2017","2017-05-17"
"ABBY","2017-05-17",52.9646,41.17136,47.06798,0,103,137,"2017","2017-05-17"
"TOOL","2017-05-17",54.01004,34.62386,44.31695,0,0,137,"2017","2017-05-17"
"BART","2017-05-18",91.61186,66.75206,79.18196,29,128,138,"2017","2017-05-18"
"HARV","2017-05-18",96.89594,59.4833,78.18962,28,272,138,"2017","2017-05-18"
"SERC","2017-05-18",89.7638,67.11836,78.44108,28,574,138,"2017","2017-05-18"
"UNDE","2017-05-18",60.93302,31.41428,46.17365,0,80,138,"2017","2017-05-18"
"UKFS","2017-05-18",80.4434,53.94722,67.19531,17,886,138,"2017","2017-05-18"
"ORNL","2017-05-18",86.8946,71.00672,78.95066,29,1228,138,"2017","2017-05-18"
"CLBJ","2017-05-18",92.28398,61.17818,76.73108,27,1393,138,"2017","2017-05-18"
"ABBY","2017-05-18",70.9232,33.79064,52.35692,2,105,138,"2017","2017-05-18"
"TOOL","2017-05-18",53.68694,33.50138,43.59416,0,0,138,"2017","2017-05-18"
"BART","2017-05-19",85.87346,52.69802,69.28574,19,147,139,"2017","2017-05-19"
"HARV","2017-05-19",85.0766,58.72712,71.90186,22,294,139,"2017","2017-05-19"
"SERC","2017-05-19",90.75992,67.44326,79.10159,29,603,139,"2017","2017-05-19"
"UNDE","2017-05-19",53.18348,29.86214,41.52281,0,80,139,"2017","2017-05-19"
"UKFS","2017-05-19",72.7691,58.0298,65.39945,15,901,139,"2017","2017-05-19"
"ORNL","2017-05-19",87.44432,67.42076,77.43254,27,1255,139,"2017","2017-05-19"
"CLBJ","2017-05-19",85.001,67.04366,76.02233,26,1419,139,"2017","2017-05-19"
"ABBY","2017-05-19",76.46198,41.94878,59.20538,9,114,139,"2017","2017-05-19"
"TOOL","2017-05-19",35.474,26.74022,31.10711,0,0,139,"2017","2017-05-19"
"BART","2017-05-20",66.99452,43.50992,55.25222,5,152,140,"2017","2017-05-20"
"HARV","2017-05-20",71.93444,48.27218,60.10331,10,304,140,"2017","2017-05-20"
"SERC","2017-05-20",80.31236,64.24556,72.27896,22,625,140,"2017","2017-05-20"
"UNDE","2017-05-20",57.05078,34.08152,45.56615,0,80,140,"2017","2017-05-20"
"UKFS","2017-05-20",64.86206,55.15664,60.00935,10,911,140,"2017","2017-05-20"
"ORNL","2017-05-20",90.70556,70.12868,80.41712,30,1285,140,"2017","2017-05-20"
"CLBJ","2017-05-20",81.29858,60.8828,71.09069,21,1440,140,"2017","2017-05-20"
"ABBY","2017-05-20",73.76342,43.40606,58.58474,9,123,140,"2017","2017-05-20"
"TOOL","2017-05-20",28.96178,24.14678,26.55428,0,0,140,"2017","2017-05-20"
"BART","2017-05-21",70.6883,31.69274,51.19052,1,153,141,"2017","2017-05-21"
"HARV","2017-05-21",68.75492,43.75418,56.25455,6,310,141,"2017","2017-05-21"
"SERC","2017-05-21",66.3476,56.53742,61.44251,11,636,141,"2017","2017-05-21"
"UNDE","2017-05-21",48.42392,41.08082,44.75237,0,80,141,"2017","2017-05-21"
"UKFS","2017-05-21",72.49172,42.6821,57.58691,8,919,141,"2017","2017-05-21"
"ORNL","2017-05-21",84.49304,65.25986,74.87645,25,1310,141,"2017","2017-05-21"
"CLBJ","2017-05-21",81.581,51.61082,66.59591,17,1457,141,"2017","2017-05-21"
"ABBY","2017-05-21",84.73874,39.5501,62.14442,12,135,141,"2017","2017-05-21"
"TOOL","2017-05-21",32.16254,22.63514,27.39884,0,0,141,"2017","2017-05-21"
"BART","2017-05-22",63.18122,45.51656,54.34889,4,157,142,"2017","2017-05-22"
"HARV","2017-05-22",63.39686,43.25756,53.32721,3,313,142,"2017","2017-05-22"
"SERC","2017-05-22",65.66558,56.3729,61.01924,11,647,142,"2017","2017-05-22"
"UNDE","2017-05-22",55.18112,47.9921,51.58661,2,82,142,"2017","2017-05-22"
"UKFS","2017-05-22",71.45474,53.24036,62.34755,12,931,142,"2017","2017-05-22"
"ORNL","2017-05-22",77.909,64.16654,71.03777,21,1331,142,"2017","2017-05-22"
"CLBJ","2017-05-22",78.78938,55.21424,67.00181,17,1474,142,"2017","2017-05-22"
"ABBY","2017-05-22",91.41674,43.44134,67.42904,17,152,142,"2017","2017-05-22"
"TOOL","2017-05-22",38.6798,23.52506,31.10243,0,0,142,"2017","2017-05-22"
"BART","2017-05-23",69.86066,41.81504,55.83785,6,163,143,"2017","2017-05-23"
"HARV","2017-05-23",64.18958,47.2487,55.71914,6,319,143,"2017","2017-05-23"
"SERC","2017-05-23",64.66478,58.3961,61.53044,12,659,143,"2017","2017-05-23"
"UNDE","2017-05-23",55.28534,40.45028,47.86781,0,82,143,"2017","2017-05-23"
"UKFS","2017-05-23",67.10846,51.42848,59.26847,9,940,143,"2017","2017-05-23"
"ORNL","2017-05-23",71.51936,60.20276,65.86106,16,1347,143,"2017","2017-05-23"
"CLBJ","2017-05-23",73.5089,60.1367,66.8228,17,1491,143,"2017","2017-05-23"
"ABBY","2017-05-23",89.83976,47.27246,68.55611,19,171,143,"2017","2017-05-23"
"TOOL","2017-05-23",40.27352,26.24414,33.25883,0,0,143,"2017","2017-05-23"
"BART","2017-05-24",71.32712,44.07746,57.70229,8,171,144,"2017","2017-05-24"
"HARV","2017-05-24",68.60678,49.69454,59.15066,9,328,144,"2017","2017-05-24"
"SERC","2017-05-24",64.5026,55.09616,59.79938,10,669,144,"2017","2017-05-24"
"UNDE","2017-05-24",54.48398,43.00034,48.74216,0,82,144,"2017","2017-05-24"
"UKFS","2017-05-24",70.43612,45.96728,58.2017,8,948,144,"2017","2017-05-24"
"ORNL","2017-05-24",71.41208,59.63936,65.52572,16,1363,144,"2017","2017-05-24"
"CLBJ","2017-05-24",83.25536,43.19006,63.22271,13,1504,144,"2017","2017-05-24"
"ABBY","2017-05-24",79.33334,36.20606,57.7697,8,179,144,"2017","2017-05-24"
"TOOL","2017-05-24",49.7723,30.12026,39.94628,0,0,144,"2017","2017-05-24"
"BART","2017-05-25",63.80096,45.5963,54.69863,5,176,145,"2017","2017-05-25"
"HARV","2017-05-25",62.65094,48.34346,55.4972,5,333,145,"2017","2017-05-25"
"SERC","2017-05-25",73.78268,55.8203,64.80149,15,684,145,"2017","2017-05-25"
"UNDE","2017-05-25",72.04442,42.98072,57.51257,8,90,145,"2017","2017-05-25"
"UKFS","2017-05-25",76.9307,47.4611,62.1959,12,960,145,"2017","2017-05-25"
"ORNL","2017-05-25",65.23412,49.05464,57.14438,7,1370,145,"2017","2017-05-25"
"CLBJ","2017-05-25",95.98658,50.94554,73.46606,23,1527,145,"2017","2017-05-25"
"ABBY","2017-05-25",77.76122,36.86954,57.31538,7,186,145,"2017","2017-05-25"
"TOOL","2017-05-25",45.39254,29.25158,37.32206,0,0,145,"2017","2017-05-25"
"BART","2017-05-26",56.75162,46.33394,51.54278,2,178,146,"2017","2017-05-26"
"HARV","2017-05-26",55.84838,45.70268,50.77553,1,334,146,"2017","2017-05-26"
"SERC","2017-05-26",74.1272,56.36552,65.24636,15,699,146,"2017","2017-05-26"
"UNDE","2017-05-26",69.9098,52.04318,60.97649,11,101,146,"2017","2017-05-26"
"UKFS","2017-05-26",86.02448,60.41462,73.21955,23,983,146,"2017","2017-05-26"
"ORNL","2017-05-26",80.76218,53.58524,67.17371,17,1387,146,"2017","2017-05-26"
"CLBJ","2017-05-26",102.94214,70.92302,86.93258,37,1564,146,"2017","2017-05-26"
"ABBY","2017-05-26",82.6844,38.06852,60.37646,10,196,146,"2017","2017-05-26"
"TOOL","2017-05-26",43.8386,29.81282,36.82571,0,0,146,"2017","2017-05-26"
"BART","2017-05-27",69.64772,44.94794,57.29783,7,185,147,"2017","2017-05-27"
"HARV","2017-05-27",71.38238,47.79014,59.58626,10,344,147,"2017","2017-05-27"
"SERC","2017-05-27",71.7584,57.67628,64.71734,15,714,147,"2017","2017-05-27"
"UNDE","2017-05-27",72.76064,51.9008,62.33072,12,113,147,"2017","2017-05-27"
"UKFS","2017-05-27",85.2278,60.20582,72.71681,23,1006,147,"2017","2017-05-27"
"ORNL","2017-05-27",83.30486,65.3999,74.35238,24,1411,147,"2017","2017-05-27"
"CLBJ","2017-05-27",100.22864,71.77514,86.00189,36,1600,147,"2017","2017-05-27"
"ABBY","2017-05-27",88.70522,42.50462,65.60492,16,212,147,"2017","2017-05-27"
"TOOL","2017-05-27",46.85702,30.00272,38.42987,0,0,147,"2017","2017-05-27"
"BART","2017-05-28",73.13918,44.77838,58.95878,9,194,148,"2017","2017-05-28"
"HARV","2017-05-28",68.19116,53.14532,60.66824,11,355,148,"2017","2017-05-28"
"SERC","2017-05-28",66.56846,60.35774,63.4631,13,727,148,"2017","2017-05-28"
"UNDE","2017-05-28",67.04312,51.6326,59.33786,9,122,148,"2017","2017-05-28"
"UKFS","2017-05-28",81.68324,57.43634,69.55979,20,1026,148,"2017","2017-05-28"
"ORNL","2017-05-28",73.08266,62.72528,67.90397,18,1429,148,"2017","2017-05-28"
"CLBJ","2017-05-28",89.5721,65.69636,77.63423,28,1628,148,"2017","2017-05-28"
"ABBY","2017-05-28",85.55378,43.42028,64.48703,14,226,148,"2017","2017-05-28"
"TOOL","2017-05-28",49.65044,30.16508,39.90776,0,0,148,"2017","2017-05-28"
"BART","2017-05-29",63.15422,45.77594,54.46508,4,198,149,"2017","2017-05-29"
"HARV","2017-05-29",60.80252,45.26348,53.033,3,358,149,"2017","2017-05-29"
"UNDE","2017-05-29",58.68986,47.12396,52.90691,3,125,149,"2017","2017-05-29"
"UKFS","2017-05-29",82.0994,58.92854,70.51397,21,1047,149,"2017","2017-05-29"
"CLBJ","2017-05-29",88.28258,57.21332,72.74795,23,1651,149,"2017","2017-05-29"
"ABBY","2017-05-29",82.81346,45.47426,64.14386,14,240,149,"2017","2017-05-29"
"TOOL","2017-05-29",49.15868,36.64382,42.90125,0,0,149,"2017","2017-05-29"
"BART","2017-05-30",55.5548,44.04704,49.80092,0,198,150,"2017","2017-05-30"
"HARV","2017-05-30",59.42372,45.37598,52.39985,2,360,150,"2017","2017-05-30"
"UNDE","2017-05-30",53.43566,45.07574,49.2557,0,125,150,"2017","2017-05-30"
"UKFS","2017-05-30",82.1453,56.40656,69.27593,19,1066,150,"2017","2017-05-30"
"ORNL","2017-05-30",77.20628,77.14616,77.17622,27,1456,150,"2017","2017-05-30"
"CLBJ","2017-05-30",91.32188,53.18906,72.25547,22,1673,150,"2017","2017-05-30"
"ABBY","2017-05-30",70.6829,50.18018,60.43154,10,250,150,"2017","2017-05-30"
"TOOL","2017-05-30",45.1229,28.75622,36.93956,0,0,150,"2017","2017-05-30"
"BART","2017-05-31",70.77506,48.84422,59.80964,10,208,151,"2017","2017-05-31"
"HARV","2017-05-31",70.23722,51.60542,60.92132,11,371,151,"2017","2017-05-31"
"SERC","2017-05-31",76.03088,70.84526,73.43807,23,750,151,"2017","2017-05-31"
"UNDE","2017-05-31",61.58444,43.4912,52.53782,3,128,151,"2017","2017-05-31"
"UKFS","2017-05-31",79.34918,62.57966,70.96442,21,1087,151,"2017","2017-05-31"
"ORNL","2017-05-31",84.25364,76.3223,80.28797,30,1486,151,"2017","2017-05-31"
"CLBJ","2017-05-31",93.95312,56.83514,75.39413,25,1698,151,"2017","2017-05-31"
"ABBY","2017-05-31",76.59392,48.6941,62.64401,13,263,151,"2017","2017-05-31"
"TOOL","2017-05-31",44.2445,30.49034,37.36742,0,0,151,"2017","2017-05-31"
"BART","2017-06-01",70.5344,43.33514,56.93477,7,215,152,"2017","2017-06-01"
"HARV","2017-06-01",71.16872,49.92152,60.54512,11,382,152,"2017","2017-06-01"
"SERC","2017-06-01",81.9689,60.37754,71.17322,21,771,152,"2017","2017-06-01"
"UNDE","2017-06-01",72.51944,37.59584,55.05764,5,133,152,"2017","2017-06-01"
"UKFS","2017-06-01",77.26982,60.8576,69.06371,19,1106,152,"2017","2017-06-01"
"ORNL","2017-06-01",83.60402,60.1844,71.89421,22,1508,152,"2017","2017-06-01"
"CLBJ","2017-06-01",85.66358,65.56856,75.61607,26,1724,152,"2017","2017-06-01"
"ABBY","2017-06-01",69.13886,54.63302,61.88594,12,275,152,"2017","2017-06-01"
"TOOL","2017-06-01",46.84658,26.56202,36.7043,0,0,152,"2017","2017-06-01"
"BART","2017-06-02",65.23538,41.40752,53.32145,3,218,153,"2017","2017-06-02"
"HARV","2017-06-02",65.68376,44.73158,55.20767,5,387,153,"2017","2017-06-02"
"SERC","2017-06-02",80.30354,55.20632,67.75493,18,789,153,"2017","2017-06-02"
"UNDE","2017-06-02",79.71278,48.03332,63.87305,14,147,153,"2017","2017-06-02"
"UKFS","2017-06-02",84.88112,64.97654,74.92883,25,1131,153,"2017","2017-06-02"
"ORNL","2017-06-02",86.45756,59.66186,73.05971,23,1531,153,"2017","2017-06-02"
"CLBJ","2017-06-02",79.07522,64.44932,71.76227,22,1746,153,"2017","2017-06-02"
"ABBY","2017-06-02",74.55938,50.91566,62.73752,13,288,153,"2017","2017-06-02"
"TOOL","2017-06-02",55.75478,30.59762,43.1762,0,0,153,"2017","2017-06-02"
"BART","2017-06-03",58.63298,43.31408,50.97353,1,219,154,"2017","2017-06-03"
"HARV","2017-06-03",67.57268,41.39312,54.4829,4,391,154,"2017","2017-06-03"
"SERC","2017-06-03",76.92512,54.69188,65.8085,16,805,154,"2017","2017-06-03"
"UNDE","2017-06-03",81.74624,54.64184,68.19404,18,165,154,"2017","2017-06-03"
"UKFS","2017-06-03",83.67566,65.29676,74.48621,24,1155,154,"2017","2017-06-03"
"ORNL","2017-06-03",88.0862,62.852,75.4691,25,1556,154,"2017","2017-06-03"
"CLBJ","2017-06-03",77.36612,63.06764,70.21688,20,1766,154,"2017","2017-06-03"
"ABBY","2017-06-03",72.635,45.08006,58.85753,9,297,154,"2017","2017-06-03"
"TOOL","2017-06-03",56.88374,36.66254,46.77314,0,0,154,"2017","2017-06-03"
"BART","2017-06-04",73.76792,46.03352,59.90072,10,229,155,"2017","2017-06-04"
"HARV","2017-06-04",67.79642,45.00932,56.40287,6,397,155,"2017","2017-06-04"
"SERC","2017-06-04",80.72402,55.0319,67.87796,18,823,155,"2017","2017-06-04"
"UNDE","2017-06-04",82.05296,56.00624,69.0296,19,184,155,"2017","2017-06-04"
"UKFS","2017-06-04",80.77082,68.10332,74.43707,24,1179,155,"2017","2017-06-04"
"ORNL","2017-06-04",81.22946,63.43358,72.33152,22,1578,155,"2017","2017-06-04"
"CLBJ","2017-06-04",87.89738,61.09088,74.49413,24,1790,155,"2017","2017-06-04"
"ABBY","2017-06-04",66.51896,41.02268,53.77082,4,301,155,"2017","2017-06-04"
"TOOL","2017-06-04",56.1092,36.92156,46.51538,0,0,155,"2017","2017-06-04"
"BART","2017-06-05",63.84218,49.44632,56.64425,7,236,156,"2017","2017-06-05"
"HARV","2017-06-05",56.53724,50.81072,53.67398,4,401,156,"2017","2017-06-05"
"SERC","2017-06-05",76.58078,67.85582,72.2183,22,845,156,"2017","2017-06-05"
"UNDE","2017-06-05",70.56014,48.15446,59.3573,9,193,156,"2017","2017-06-05"
"UKFS","2017-06-05",92.43446,66.4079,79.42118,29,1208,156,"2017","2017-06-05"
"ORNL","2017-06-05",74.10866,65.91434,70.0115,20,1598,156,"2017","2017-06-05"
"CLBJ","2017-06-05",86.94014,63.77486,75.3575,25,1815,156,"2017","2017-06-05"
"ABBY","2017-06-05",77.20304,31.55108,54.37706,4,305,156,"2017","2017-06-05"
"TOOL","2017-06-05",52.43558,29.38352,40.90955,0,0,156,"2017","2017-06-05"
"BART","2017-06-06",52.02266,45.61718,48.81992,0,236,157,"2017","2017-06-06"
"HARV","2017-06-06",52.57328,44.42936,48.50132,0,401,157,"2017","2017-06-06"
"SERC","2017-06-06",76.433,62.68928,69.56114,20,865,157,"2017","2017-06-06"
"UNDE","2017-06-06",74.61104,41.83232,58.22168,8,201,157,"2017","2017-06-06"
"UKFS","2017-06-06",91.1606,64.58954,77.87507,28,1236,157,"2017","2017-06-06"
"ORNL","2017-06-06",80.60684,63.88322,72.24503,22,1620,157,"2017","2017-06-06"
"CLBJ","2017-06-06",92.24474,64.8518,78.54827,29,1844,157,"2017","2017-06-06"
"ABBY","2017-06-06",82.81418,41.22338,62.01878,12,317,157,"2017","2017-06-06"
"TOOL","2017-06-06",44.3876,25.16648,34.77704,0,0,157,"2017","2017-06-06"
"BART","2017-06-07",75.03044,41.9639,58.49717,8,244,158,"2017","2017-06-07"
"HARV","2017-06-07",69.8522,44.74022,57.29621,7,408,158,"2017","2017-06-07"
"SERC","2017-06-07",73.22612,58.3826,65.80436,16,881,158,"2017","2017-06-07"
"UNDE","2017-06-07",78.26414,47.63012,62.94713,13,214,158,"2017","2017-06-07"
"UKFS","2017-06-07",81.4361,59.13068,70.28339,20,1256,158,"2017","2017-06-07"
"ORNL","2017-06-07",79.18772,58.98074,69.08423,19,1639,158,"2017","2017-06-07"
"CLBJ","2017-06-07",88.14452,61.47662,74.81057,25,1869,158,"2017","2017-06-07"
"ABBY","2017-06-07",81.24116,52.06604,66.6536,17,334,158,"2017","2017-06-07"
"TOOL","2017-06-07",50.16668,26.27132,38.219,0,0,158,"2017","2017-06-07"
"BART","2017-06-08",82.52726,47.21018,64.86872,15,259,159,"2017","2017-06-08"
"HARV","2017-06-08",77.64692,47.94566,62.79629,13,421,159,"2017","2017-06-08"
"SERC","2017-06-08",70.78334,49.59302,60.18818,10,891,159,"2017","2017-06-08"
"UNDE","2017-06-08",78.07784,54.46256,66.2702,16,230,159,"2017","2017-06-08"
"UKFS","2017-06-08",83.86142,59.50922,71.68532,22,1278,159,"2017","2017-06-08"
"ORNL","2017-06-08",79.65518,56.77016,68.21267,18,1657,159,"2017","2017-06-08"
"CLBJ","2017-06-08",89.31092,58.6508,73.98086,24,1893,159,"2017","2017-06-08"
"ABBY","2017-06-08",73.92884,53.3093,63.61907,14,348,159,"2017","2017-06-08"
"TOOL","2017-06-08",52.31894,32.21906,42.269,0,0,159,"2017","2017-06-08"
"BART","2017-06-09",74.65766,50.3465,62.50208,13,272,160,"2017","2017-06-09"
"HARV","2017-06-09",71.29634,45.71798,58.50716,9,430,160,"2017","2017-06-09"
"SERC","2017-06-09",81.70628,52.5632,67.13474,17,908,160,"2017","2017-06-09"
"UNDE","2017-06-09",74.9048,50.29394,62.59937,13,243,160,"2017","2017-06-09"
"UKFS","2017-06-09",86.33822,61.61324,73.97573,24,1302,160,"2017","2017-06-09"
"ORNL","2017-06-09",83.18336,55.36616,69.27476,19,1676,160,"2017","2017-06-09"
"CLBJ","2017-06-09",83.46758,64.25168,73.85963,24,1917,160,"2017","2017-06-09"
"ABBY","2017-06-09",56.282,46.47038,51.37619,1,349,160,"2017","2017-06-09"
"TOOL","2017-06-09",52.04192,28.26896,40.15544,0,0,160,"2017","2017-06-09"
"BART","2017-06-10",80.3948,48.776,64.5854,15,287,161,"2017","2017-06-10"
"HARV","2017-06-10",79.7234,51.89594,65.80967,16,446,161,"2017","2017-06-10"
"SERC","2017-06-10",86.0963,60.58652,73.34141,23,931,161,"2017","2017-06-10"
"UNDE","2017-06-10",85.08326,58.3187,71.70098,22,265,161,"2017","2017-06-10"
"UKFS","2017-06-10",87.64826,65.39504,76.52165,27,1329,161,"2017","2017-06-10"
"ORNL","2017-06-10",86.11304,59.21888,72.66596,23,1699,161,"2017","2017-06-10"
"CLBJ","2017-06-10",90.74228,65.30468,78.02348,28,1945,161,"2017","2017-06-10"
"TOOL","2017-06-10",46.05674,30.28982,38.17328,0,0,161,"2017","2017-06-10"
"BART","2017-06-11",89.16584,55.5233,72.34457,22,309,162,"2017","2017-06-11"
"HARV","2017-06-11",87.88478,59.9657,73.92524,24,470,162,"2017","2017-06-11"
"SERC","2017-06-11",90.84218,65.93288,78.38753,28,959,162,"2017","2017-06-11"
"UNDE","2017-06-11",82.8068,57.33752,70.07216,20,285,162,"2017","2017-06-11"
"UKFS","2017-06-11",89.51558,70.81268,80.16413,30,1359,162,"2017","2017-06-11"
"ORNL","2017-06-11",87.37808,65.05376,76.21592,26,1725,162,"2017","2017-06-11"
"CLBJ","2017-06-11",91.47128,69.50336,80.48732,30,1975,162,"2017","2017-06-11"
"TOOL","2017-06-11",53.36078,36.37652,44.86865,0,0,162,"2017","2017-06-11"
"BART","2017-06-12",92.31818,61.10816,76.71317,27,336,163,"2017","2017-06-12"
"HARV","2017-06-12",91.33628,64.72562,78.03095,28,498,163,"2017","2017-06-12"
"SERC","2017-06-12",91.79906,69.62936,80.71421,31,990,163,"2017","2017-06-12"
"UNDE","2017-06-12",80.61296,59.94086,70.27691,20,305,163,"2017","2017-06-12"
"UKFS","2017-06-12",90.16916,68.52128,79.34522,29,1388,163,"2017","2017-06-12"
"ORNL","2017-06-12",89.09114,71.59874,80.34494,30,1755,163,"2017","2017-06-12"
"CLBJ","2017-06-12",93.8183,65.97086,79.89458,30,2005,163,"2017","2017-06-12"
